company_name,s1_filings_count
"ALKAMI TECHNOLOGY, INC.",1
"Waypoint Advisors, LLC",1
CBS Radio Inc.,1
"Chewy, Inc.",1
LML PAYMENT SYSTEMS INC,1
"A.R.C. Networks, Inc.",1
Makara Strategic Acquisition Corp.,1
Stone Boat Mining corp.,1
FREEREALTIME COM INC,1
"U.S.A. Cinemas, Inc.",1
Frontier Acquisition Corp.,1
EQV Ventures Acquisition Corp.,1
EvaMedia Corp,1
Lamarun Resources Inc.,1
Mount Rainier Acquisition Corp.,1
Hub Deals Corp.,1
SYNIVERSE TECHNOLOGIES INC,1
Origo Acquisition Corp,1
DAVCO RESTAURANTS INC,1
Capitol Investment Corp. VII,1
"GREEN SOLUTIONS CHINA, INC.",1
SPECTRA  PHYSICS INC,1
"COLUMBIA MEDICAL CENTER OF DENTON SUBSIDIARY, L.P.",1
"KINDER MORGAN KANSAS, INC.",1
"CARNIVAL BAY HOLDINGS, INC",1
Transportation Systems Holdings Inc.,1
Vertical Data Inc.,1
Tetragon Acquisition Corp I,1
MEEMIC HOLDINGS INC,1
"Carbon Black, Inc.",1
CCIF Acquisition Corp.,1
TZP Strategies Acquisition Corp.,1
ZORAN CORP \DE\,1
"Oz Saferooms Technologies, Inc.",1
EXPRESSJET HOLDINGS INC,1
DENALI INC,1
Alien Technology Corp,1
Better World Acquisition Corp.,1
"TAXUS PHARMACEUTICALS HOLDINGS, INC.",1
TRINAGY INC,1
"Organic Alliance, Inc.",1
"PTC THERAPEUTICS, INC.",1
"CHINA PEDIATRIC PHARMACEUTICALS, INC.",1
"Evelo Biosciences, Inc.",1
iShares GS Commodity Natural Gas Indexed Investing Pool LLC,1
PACIFIC DIGITAL U.S.A CORP,1
Accuride Henderson LTD Liability CO,1
Invitae Corp,1
PLIANT CORP GEORGIA INC,1
"TSS, Inc.",1
SABA PETROLEUM CO,1
"Merisant Worldwide, Inc.",1
"RYAN SPECIALTY HOLDINGS, INC.",1
"Home Federal Bancorp, Inc. of Louisiana",1
"Avidity Biosciences, Inc.",1
"PreVu, INC",1
WELLMAN NORTH AMERICA INC,1
UNR HOLDINGS INC,1
Iron Horse Acquisition Corp. II,1
EFAX COM INC,1
"SPACE SYSTEMS/LORAL, INC.",1
"HSS Systems, LLC",1
WASTEQUIP INC,1
WILMAR INDUSTRIES INC,1
Motive Capital Corp II,1
AMERICAN SAFETY HOLDINGS CORP,1
Stratosphere Development LLC,1
Foresight Acquisition Corp. II,1
TEXMONT INC,1
PRIME RESPONSE INC/DE,1
Pharmamatrix Acquisition CORP,1
ATEL CAPITAL EQUIPMENT FUND X LLC,1
Vystar Corp,1
Macho Uno Racing Corp,1
"Ziwira, Inc.",1
"West End Indiana Bancshares, Inc.",1
FASTCLICK INC,1
Motomova Inc,1
"SYBARI SOFTWARE, INC.",1
"U.S. CONCRETE TEXAS HOLDINGS, INC.",1
Glori Energy Inc.,1
ALPHASTAR INSURANCE GROUP LTD,1
ChinAmerica Andy Movie Entertainment Media Co.,1
CNA SURETY CORP,1
"Sunset Suits Holdings, Inc.",1
"Horizon Lines, LLC",1
Chino Commercial Bancorp,1
RD INTERNATIONAL SERVICES PTE. LTD.,1
Eva Live Inc,1
Shimmick Corp,1
"Arrestage International, Inc.",1
TELETRANSPORTES INTEGRALES SA DE CV,1
K&F GROWTH ACQUISITION CORP. II,1
FORT HOWARD CORP,1
Pacific Coast Energy Co LP,1
ECOLLEGE COM,1
BRILLION IRON WORKS INC,1
Lux Health Tech Acquisition Corp.,1
MPOWER COMMUNICATIONS CORP,1
PAN AMERICAN GOLDFIELDS LTD,1
UPD HOLDING CORP.,1
Oritani Financial Corp.,1
"Broadview Networks of Massachusetts, Inc.",1
CONVERSE INC,1
TransFirst Inc.,1
LANTE CORP,1
SUBURBAN PROPANE PARTNERS LP,1
FIREPOND INC,1
Liberty Resources Acquisition Corp.,1
"Wisdom Homes of America, Inc.",1
A.K.A. BRANDS HOLDING CORP.,1
Horizon Acquisition Corp III,1
China Chemical Holding Co,1
Metallus Inc.,1
Arco-Iris Gold Corp,1
TRIAD MEDICAL INC,1
Fathom Holdings Inc.,1
"SUCCESS HOLDING GROUP INTERNATIONAL, INC.",1
ANIMAS CORP,1
Aetherium Acquisition Corp,1
COAST FINANCIAL HOLDINGS INC,1
"ACTAVIA LIFE SCIENCES, INC.",1
TUESDAY MORNING CORP/DE,1
MILLENNIUM AMERICA INC,1
RVPlus Inc.,1
Social Capital Hedosophia Holdings Corp. IV,1
"ServiceTitan, Inc.",1
"Plycrete, Inc.",1
"IDEAYA Biosciences, Inc.",1
"Asia Carbon Industries, Inc.",1
NP Sonoma Land Holdings LLC,1
CALIFORNIA EQUITY FUNDING INC,1
"QUANTUM BUSINESS STRATEGIES, INC.",1
Cambridge Capital Acquisition Corp,1
"Twin Vee PowerCats, Co.",1
Tristar Acquisition I Corp.,1
"Environmental Energy International, Inc.",1
SOAP SILLY BATH & BODY,1
"BarkRetail, LLC",1
ALL AMERICAN SEMICONDUCTOR INC,1
Sandow Power Co LLC,1
Franklin Financial Corp,1
GENERAL HOUSING INC,1
WEB STREET INC //,1
Star Maritime Acquisition Corp.,1
American Casino & Entertainment Properties LLC,1
MIV THERAPEUTICS INC,1
WIND GAP REAL PROPERTY ACQUISITION CORP,1
HAWK CORP,1
COMPASS PLASTICS & TECHNOLOGIES INC,1
"Vacation Home Swap, Inc.",1
AECOM MERGER CORP,1
INFORMATION MANAGEMENT ASSOCIATES INC,1
"Total Sports Media, Inc.",1
COUNTERPATH CORP,1
Alpha Orca Co,1
RELIANT TECHNOLOGIES INC,1
FCB Bancorp,1
"Western Plains Capital, Inc.",1
PLATINUM UNDERWRITERS FINANCE INC,1
CAMELOT MUSIC HOLDINGS INC,1
ADESSO HEALTHCARE TECHNOLOGY SERVICES INC,1
MagnaChip Semiconductor LTD (United Kingdom),1
CVD EQUIPMENT CORP,1
TPG Pace Tech Opportunities II Corp.,1
AUTOCAM SOUTH CAROLINA INC,1
PAINCARE HOLDINGS INC,1
EQ Health Acquisition Corp.,1
UNITED PAN AM FINANCIAL CORP,1
Altimeter Growth Corp.,1
TRUMP ATLANTIC CITY FUNDING INC,1
EYEMASTERS  INC,1
Centrexion Therapeutics Corp,1
ACELL INC,1
SOUTHERN STATES CAPITAL TRUST I,1
Keter1 Acquisition Corp,1
OMTOOL LTD,1
BIOFORM MEDICAL INC,1
Information Services Group Inc.,1
PIMCO ADVISORS HOLDINGS LP,1
COLDWATER CREEK INC,1
"EPIEN MEDICAL, INC.",1
E2ENET INC,1
ENRON INTERNATIONAL CPO INC,1
PENNACO ENERGY INC,1
"Loews Washington Cinemas, Inc.",1
FORESTS GLOBAL INC,1
EAST SIDE COAL CO INC,1
"SURGICARE OF BRANDON, INC.",1
Tiberius Acquisition Corp,1
"Hawkeye Holdings, Inc.",1
SAN HOLDINGS INC,1
DATA RACE INC,1
"REV Renewables, Inc.",1
"Artisan Consumer Goods, Inc.",1
VIRGIN MEDIA INC.,1
Planet Payment Inc,1
New Providence Acquisition Corp. II,1
ACCREDO HEALTH INC,1
INNOVATIVE SOLUTIONS & SUPPORT INC,1
WOMEN COM NETWORKS INC,1
CHAIN BRIDGE BANCORP INC,1
"China Century Dragon Media, Inc.",1
Ruffner Realty Co,1
Nalco CO LLC,1
MIAMI BREEZE CAR CARE INC,1
Global Holding International,1
DC BRANDS INTERNATIONAL INC,1
INTERNATIONAL NETWORK SERVICES INC,1
GE Vernova Inc.,1
TuSimple Holdings Inc.,1
WORLD OMNI 1997-B AUTOMOBILE LEASE SECURITIZATION TRUST,1
Fidelity Ethereum Fund,1
"LiveWire Group, Inc.",1
NEWGEN RESULTS CORP,1
Nimble Storage Inc,1
Live Oak Mobility Acquisition Corp.,1
White River Capital Inc,1
HEDSTROM CORP,1
Jobbot Inc.,1
GigCapital7 Corp.,1
Foresite Life Sciences Corp.,1
Social Leverage Acquisition Corp I,1
Milan Laser Inc.,1
Antero Midstream Corp,1
TISM INC,1
BHC MANAGEMENT HOLDINGS INC,1
Rito Group Corp.,1
IWL COMMUNICATIONS INC,1
MEDCENTERDIRECT COM INC,1
"SocialPlay USA, Inc.",1
TOTAL CONTROL PRODUCTS INC,1
"SCRIPTION WORK SOLUTIONS, INC.",1
KNOLOGY INC,1
COMMODORE SEPARATION TECHNOLOGIES INC,1
RD&G Holdings Corp,1
"ERF Wireless, Inc.",1
FIRST SOUTH BANCORP INC /VA/,1
"Mary Feed & Supplies, Inc.",1
"Amaizing Energy Holding Company, LLC",1
"SERIESONE, INC",1
"GIFTIFY, INC.",1
Nalco CO,1
Kinetik Holdings Inc.,1
INTEGRATED SYSTEMS CONSULTING GROUP INC,1
COOLSAVINGS INC,1
CCH II LLC,1
"Monte Rosa Therapeutics, Inc.",1
Model Performance Acquisition Corp,1
INNOVATIVE VALVE TECHNOLOGIES INC,1
ESSENTIAL COM INC,1
Big Brown Lignite Co LLC,1
AMERICAN BANCORP OF NEW JERSEY INC,1
FIRSTFED AMERICA BANCORP INC,1
FIRST NATIONAL BANCSHARES INC /SC/,1
"CAPITAL BENEFITS, LLC",1
ACCESS Newswire Inc.,1
TUTOGEN MEDICAL INC,1
ENERGROUP HOLDINGS CORP,1
LARIZZA INDUSTRIES INC,1
PACIFIC AEROSPACE & ELECTRONICS INC,1
CC Neuberger Principal Holdings II,1
"LOANIO, INC.",1
BPGIC INTERNATIONAL,1
MultiVir Inc.,1
"COLUMBIA ASC MANAGEMENT, L.P.",1
MODERN HOLDINGS Inc,1
Frazier Lifesciences Acquisition Corp,1
"ACTUATE THERAPEUTICS, INC.",1
PRUDENTIAL BANCORP INC OF PENNSYLVANIA,1
"Visual Acumen, Inc.",1
Beverage Acquisition CORP,1
ConvexityShares Trust,1
"WPS, Inc.",1
ION MEDIA NETWORKS INC.,1
BIOCRUDE TECHOLOGIES INC,1
"Prime Medicine, Inc.",1
"Modern Mobility Aids, Inc.",1
CALIFORNIA BEACH RESTAURANTS INC,1
US TRADE FUNDING CORP,1
SOUND ADVICE INC,1
RENAISSANCE LEARNING INC,1
CurrencyShares Russian Ruble Trust,1
Zubra Inc.,1
Pioneer Southwest Energy Partners L.P.,1
COMUNICACIONES NEXTEL DE MEXICO SA DE CV,1
INTERACTIVE INTELLIGENCE INC,1
PWP Forward Acquisition Corp. I,1
FIRST INTERNATIONAL BANCORP INC,1
"Best Hometown Bancorp, Inc.",1
"Bojangles', Inc.",1
"BIGBEAR.AI, LLC",1
PEOPLES BANCORP INC /DE/,1
HEALTHGATE DATA CORP,1
Unilife Corp,1
AVANTGO INC,1
"CHINA YIDA HOLDING, CO.",1
"Loews Akron Cinemas, Inc.",1
MADISON GROUP II INC,1
"Singular Genomics Systems, Inc.",1
MANTHEY REDMOND Corp,1
Linton Inc,1
Wall Street Concepts LLC,1
NEWPORT CORP,1
TRANSOMA MEDICAL INC,1
Go Public Acquisition Corp II,1
"84 Financial, L.P.",1
"Aegis Identity Software, Inc.",1
"COMPUTER SOLUTIONS, INC.",1
"MedGen, Inc.",1
JLM INDUSTRIES INC,1
NP Mt. Rose LLC,1
ALPHA GREEN ENERGY Ltd,1
TRIBUNE MEDIA CO,1
VHS OF ORANGE COUNTY INC,1
NAI TECHNOLOGIES INC,1
"California Carbon Industry, Inc.",1
"CTC Media, Inc.",1
Future Health ESG Corp.,1
WORKIVA INC,1
"Verastem, Inc.",1
"Monogram Biosciences, Inc.",1
"Meetinghouse Bancorp, Inc.",1
"EcoFarms International, Inc.",1
PANDA FUNDING CORP,1
"LRI HOLDINGS, INC.",1
MERCATA INC,1
Figure Certificate Co,1
"LANX, INC.",1
"LTS Nutraceuticals, Inc.",1
MEDRESPONSE CORP.,1
LNB BANCORP INC,1
COMMITTED CAPITAL ACQUISITION Corp III,1
"Goldeo, Inc.",1
"GREEN PLANET GROUP, INC.",1
"COLUMBIA PARKERSBURG HEALTHCARE SYSTEM, LLC",1
VALLEY NATIONAL GASES INC,1
Stratim Cloud Acquisition Corp.,1
Hanson Building Products Ltd,1
flooidCX Corp.,1
HUGOTON ROYALTY TRUST,1
NATIONAL PROCESSING INC,1
"MIDWEST DIVISION - LSH, LLC",1
SAGE INC/CA,1
KB Global Holdings Ltd,1
Chile Mining Technologies Inc.,1
Trinity Place Holdings Inc.,1
BHC HEALTH SERVICES OF NEVADA INC,1
MULBERRY CHILD CARE CENTERS INC,1
"Vyrix Pharmaceuticals, Inc.",1
IRON MOUNTAIN RECORDS MANAGEMENT OF BOSTON INC,1
TYPHOON RESOURCES CORP,1
Golden Mountain Financial Corp,1
Transformational CPG Acquisition Corp.,1
BHC FREMONT HOSPITAL INC,1
Urgent.ly Inc.,1
New Fortress Energy Inc.,1
"Winc, Inc.",1
Pay My Time Ltd,1
WESTERN ACCESS SERVICES OF ARIZONA LLC,1
"Inpellis, Inc.",1
PRESTWICK PHARMACEUTICALS INC,1
"ACCELERA INNOVATIONS, INC.",1
BENBOW HOLDING INC.,1
PROPEL INC,1
JWL Partners Acquisition Corp.,1
SILVERLEAF HOTELS INC,1
Kingswood Acquisition Corp.,1
SERVICE AMERICA CORP/,1
AMERICAN EXPLORATION CO,1
"Forterra, Inc.",1
CSRA Inc.,1
CSK ENTERPRISES INC,1
"Eureka Homestead Bancorp, Inc.",1
AQUANTIA CORP,1
CONTROL DEVICES INC,1
CHEVIOT FINANCIAL CORP,1
Greys Corp,1
PRECISION AUTO CARE INC,1
"Separation Degrees - One, Inc.",1
"Green Technology Solutions, Inc.",1
"eBullion, Inc.",1
"Talent Booking Agency, Inc.",1
iLOAN INC,1
"Dun & Bradstreet Holdings, Inc.",1
"BULK STORAGE SOFTWARE, INC.",1
"Kodiak Gas Services, Inc.",1
"Advance America, Cash Advance Centers, Inc.",1
"ScanWare Solutions, Inc.",1
GENOMICA CORP /DE/,1
"Commercial Credit, Inc.",1
GemShares Physical Diamond Trust,1
Tribute Pharmaceuticals Canada Inc.,1
DEETER FOUNDRY INC,1
Marathon Acquisition Corp.,1
"Velocity Financial, Inc.",1
KASPER A S L LTD,1
Oxford Immunotec Global PLC,1
PALMS WEST HOSPITAL LIMITED PARTNERSHIP,1
Vibe Ventures Inc.,1
"Appsoft Technologies, Inc.",1
BRB Foods Inc.,1
"CK VINEYARDS, INC.",1
"GMCI INTERNET OPERATIONS, INC.",1
Red Cell DRM Acquisition Corp.,1
"NETWORK-1 TECHNOLOGIES, INC.",1
DYNACS INC,1
Vistra Corp.,1
BOISE INC.,1
GREAT WALL BUILDERS LTD.,1
"Enable Midstream Partners, LP",1
"Mersana Therapeutics, Inc.",1
MED SPA VACATIONS INC.,1
"Forest Investments, Inc.",1
ENSCO OFFSHORE PETROLEO E GAS LTDA.,1
AHS SUMMIT HOSPITAL LLC,1
"SailPoint, Inc.",1
NETLIST INC,1
"Open Link Financial, Inc.",1
National Onshore LP,1
"KING LLC MERGER SUB, LLC",1
"Wildrose Mining, Inc.",1
MMC NETWORKS INC,1
CENTERSPAN COMMUNICATIONS CORP,1
NetPay International Inc,1
FGI Industries Ltd.,1
PERPETUAL INDUSTRIES INC.,1
"UTI Holdings, LLC",1
PACIFIC LIFE INSURANCE CO,1
ALPHA ADMIRAL Co,1
Enlightify Inc.,1
TRAVELERS PROPERTY CASUALTY CORP,1
ST ENTERPRISES LTD,1
ADVERTISING COM,1
MEWBOURNE ENERGY PARTNERS 05-A LP,1
WORLD MONITOR TRUST SERIES B,1
First Seacoast Bancorp,1
ECCA MANAGED VISION CARE INC,1
"SOKO FITNESS & SPA GROUP, INC.",1
HF Foods Group Inc.,1
TRAVELSCAPE COM INC,1
"Stallion Synergies, Inc",1
"Inhibrx Biosciences, Inc.",1
Playtika Holding Corp.,1
"Black Bird Biotech, Inc.",1
"IMS Health Holdings, Inc.",1
ESM Acquisition Corp,1
PORTRAIT INNOVATIONS HOLDING Co,1
"MDB Capital Holdings, LLC",1
"Shop Eat Live, Inc.",1
ALLEGRO BIODIESEL CORP,1
"Adaptive Medias, Inc.",1
NEMA Beverage CORP,1
Landbay Inc,1
"Bostrom Specialty Seating, Inc.",1
Tal Consolidated Inc.,1
NEXAR TECHNOLOGIES INC,1
"Aimei Health Technology Co., Ltd.",1
DIGITAL IMPACT INC /DE/,1
SYBLEU Inc,1
"J.Jill, Inc.",1
VALUEONE INC,1
Maquia Capital Acquisition Corp,1
"Health Midwest Ventures Group, Inc.",1
"Meet Group, Inc.",1
PCD INC,1
Acclarent Inc,1
"E-CHECK HOLDINGS, INC.",1
QUANTUM EPITAXIAL DESIGNS INC,1
"Allegiance Bancshares, Inc.",1
TURMERIC ACQUISITION CORP.,1
"Cogent Biosciences, Inc.",1
INET TECHNOLOGIES INC,1
"Dollar General Investment, Inc.",1
JAZZ PHOTO CORP,1
ARC INTERNATIONAL CORP,1
"EVO Transportation & Energy Services, Inc.",1
Edify Acquisition Corp.,1
MEDI CEN MANAGEMENT INC,1
ADVANCED TECHNOLOGY ACQUISITION CORP.,1
NEW RIVER PHARMACEUTICALS INC,1
RAINFOREST CAFE INC,1
NETWORK PLUS CORP,1
Newbury Street Acquisition Corp,1
ADVANCED ANALOGIC TECHNOLOGIES INC,1
AVEDRO INC,1
PUEBLO CHEMICAL & SUPPLY CO,1
"Affinity Media International Corp.,",1
North Mountain Merger Corp.,1
"Grubb & Ellis Realty Advisors, Inc.",1
Crucible Acquisition Corp. II,1
A I RECEIVABLES CORP,1
OZARK CAPITAL TRUST,1
PRIZE ENERGY CORP,1
ALTERNATIVE DISTRIBUTION SYSTEMS INC,1
"PQ Holding, Inc.",1
ACS WIRELESS LICENSE SUB INC,1
Greenwich PMV Acquisition Corp.,1
FILM ROMAN INC,1
Kryptoin Bitcoin ETF Trust,1
Prevail Therapeutics Inc.,1
LIG ASSETS INC,1
MKR HOLDINGS,1
"CPSM, Inc.",1
GNS II (U.S.) Corp.,1
AQUAPENN SPRING WATER COMPANY INC,1
"Biolex Therapeutics, Inc.",1
"Titan Oil & Gas, Inc.",1
CHEMFIRST INC,1
QUAKER HOLDING CO,1
ECOSCIENCE CORP/DE,1
iShares GS Commodity Industrial Metals Indexed Investing Pool LLC,1
DIGITALTHINK INC,1
"Lewis-Gale Medical Center, LLC",1
"SAFEDOX, INC.",1
LAMAR MEDIA CORP/DE,1
ADVANTA BUSINESS SERVICES CORP,1
UCAP INC,1
Bausch & Lomb Holdings Inc,1
REMOTE SENSING TECHNOLOGIES INC,1
MOUNTAIN COALS CORP,1
REMAN HOLDINGS L.L.C.,1
ENDEAVOR PHARMACEUTICALS INC,1
"Prescott Holdings, Inc.",1
NewPage Group Inc.,1
TOA Distribution Systems Inc.,1
Allied Corp.,1
Arcade China Acquisition Corp,1
MTVI GROUP INC,1
Freeport-McMoRan Oil & Gas Inc.,1
"STARSTREAM ENTERTAINMENT, INC.",1
MON SPACE NET INC.,1
Luminant Energy Trading California Co,1
NovaCardia Inc,1
HEALTHETECH INC,1
PBF Logistics LP,1
AMERICAS TECHNOLOGY ACQUISITION CORP.,1
Galliot Acquisition Corp.,1
"Cloudweb, Inc.",1
"US-FEIWO AGRICULTURAL INDUSTRY INTERNATIONAL, INC.",1
"Beneficient Merger Sub II, LLC",1
PetroLogistics LP,1
"Basis Global Technologies, Inc.",1
"Appgate, Inc.",1
WARMEN Ltd,1
SRAM International Corp,1
"HarborOne Bancorp, Inc.",1
Altus Pharmaceuticals Inc.,1
US EXP Group Inc.,1
ARDENT HEALTH SERVICES LLC,1
Cold Spring Capital Inc.,1
WESTERN UNITED LIFE ASSURANCE CO,1
EXOZYMES INC.,1
"Southland Health Services, Inc.",1
"Ensemble Health Partners, Inc.",1
ACME COMMUNICATIONS INC,1
AMERICAN REAL ESTATE ASSETS INC,1
OFFITBANK HOLDINGS INC,1
Flash Jigo Corp.,1
"Unique Fabricating, Inc.",1
ISKY INC,1
NEXSAN CORP,1
"Western Midstream Partners, LP",1
Healthwell Acquisition Corp. I,1
"IMI of Arlington, Inc.",1
OranjTek Co.,1
HYPERVIEW LTD.,1
Ther-Rx Corp,1
"Sound Financial Bancorp, Inc.",1
"International Automotive Components Group, S.A.",1
EDUCATORS ACADEMIC JOURNAL INC,1
Vector Acquisition Corp II,1
FREDERICK'S OF HOLLYWOOD GROUP INC /NY/,1
ENSCO OFFSHORE INTERNATIONAL Co,1
Vortex Blockchain Technologies Inc.,1
BACKWEB TECHNOLOGIES LTD,1
China Complant Group Inc,1
"Lucia Technologies, Inc.",1
"Rue Gilt Groupe, Inc.",1
"Maxum Petroleum Holdings, Inc.",1
Century Cobalt Corp.,1
Calisa Acquisition Corp,1
ACTERNA CORP,1
Mountain Lake Acquisition Corp.,1
UROLOGIX INC,1
SUBURBAN OSTOMY SUPPLY CO INC,1
"El Paso Surgicenter, Inc.",1
"Honest Company, Inc.",1
UTXO Acquisition Inc.,1
"Go Go Buyers, Inc.",1
"China De Xiao Quan Care Group Co., Ltd",1
HERBERGERS G R INC,1
EXIGENT INTERNATIONAL INC,1
"STARGUIDE GROUP, INC.",1
"Scepter Holdings, Inc. NV",1
"Carriage House Event Center, Inc.",1
JBS USA HOLDING LUX S.A R.L.,1
THERMADYNE CAPITAL CORP,1
KENTUCKY PRINCE MINING CO,1
BLOCH & GUGGENHEIMER INC,1
China Yuan Hong Fire Control Group Holdings Ltd,1
"AFS Holdings, Inc.",1
KnightSwan Acquisition Corp,1
"ActiVein, Inc.",1
Three Rivers Operating Co Inc.,1
"UPEXI, INC.",1
"LiveWire Ergogenics, Inc.",1
SERVO KANSAS INC,1
ARIBA INC,1
OLD BEN COAL CO,1
VYSIS INC,1
Lazard Growth Acquisition Corp. I,1
Syngence Corp,1
"MIDWEST DIVISION - OPRMC, LLC",1
HireRight Holdings Corp,1
"ENSIGN SERVICES, INC.",1
GRANDRIVER FINANCIAL LTD,1
GORGES QUIK TO FIX FOODS INC,1
DMC Beverage Corp.,1
"Cole Haan, Inc.",1
Stratosphere Gaming LLC,1
RALPHS GROCERY CO /DE/,1
KROLL RISK CONSULTING SERVICES INC,1
"Star Theatres, Inc.",1
CSLM ACQUISITION CORP.,1
"Surgicare of Palms West, LLC",1
"Clearwater Ventures, Inc.",1
PETTINOS GEORGE F INC,1
LIFE SCIENCES RESEARCH INC,1
"DICE Therapeutics, Inc.",1
Bombax Healthcare Acquisition Corp,1
Gold Standard Mining Co,1
Seneca Foods Corp,1
Aurvandil Acquisition Corp.,1
POWER ONE INC,1
THERMO OPTEK CORP,1
Gemini Tea Corp.,1
EMISSIONS TESTING INC,1
JONATHAN AEROSPACE MATERIALS CORP,1
SHUAA Partners Acquisition Corp I,1
Cindisue Mining Corp,1
FACT II Acquisition Corp.,1
WAND TELEVISION INC,1
MINERVA SURGICAL INC,1
SHAFFER DIVERSIFIED FUND LP,1
Grandview Capital Acquisition Corp.,1
Earn-A-Car Inc.,1
"1st & 10 Properties, Corp.",1
"DECHAN II, INC.",1
"Cubed, Inc.",1
Empowerment & Inclusion Capital I Corp.,1
"VIRGINIA PSYCHIATRIC COMPANY, INC.",1
HONDA AUTO RECEIVABLES 1997-A GRANTOR TRUST,1
Valkyrie Bitcoin Futures Fund,1
"Laird Superfood, Inc.",1
"SOUTHWEST ENHANCED NETWORK SERVICES, L.P.",1
"REM BUSINESS SOLUTIONS, INC.",1
AMERICAN INTERNATIONAL CONSOLIDATED INC,1
ALTIGEN COMMUNICATIONS INC,1
COLLATERAL THERAPEUTICS INC,1
TARANTELLA INC,1
OPTICAL COMMUNICATION PRODUCTS INC,1
ASIA GLOBAL CROSSING LTD,1
"ROCKWELL MEDICAL, INC.",1
ENSCO MEXICO SERVICES S.DE R.L.,1
"YOUNEEQAI TECHNICAL SERVICES, INC.",1
"Dress Barn Credit Management, LLC",1
COLUMBUS MCKINNON CORP,1
"SMARTEC INTERNATIONAL, INC.",1
East Stone Acquisition Corp,1
"MCM University Plaza, Inc.",1
FIRST UNITED CORP/MD/,1
Nabors Energy Transition Corp.,1
SILVERLEAF BERKSHIRES INC,1
DISPATCH MANAGEMENT SERVICES CORP,1
Regulus Corp,1
Santaro Interactive Entertainment Co,1
SPECIALTY PRODUCTS & INSULATION CO,1
"SpectrumDNA, Inc.",1
"Carsmartt, Inc.",1
OS Acquisition Corp.,1
DATALINK CORP,1
AP Acquisition Corp,1
VanEck Merk Gold ETF,1
WILD OATS MARKETS INC,1
CARROLS J G CORP,1
"Hot Mamas Foods, Inc.",1
RFP EXPRESS INC,1
MIAMI CRUISELINE SERVICES HOLDINGS I B V,1
World Quantum Growth Acquisition Corp.,1
"WINDSTREAM COMMUNICATIONS KERRVILLE, LLC f/k/a KERRVILLE TELEPHONE LP",1
NB CAPITAL CORP,1
"ORIENTAL MAGIC SOUP, INC.",1
"USC Atlantic, Inc.",1
RMR GROUP INC.,1
ENSCO TRANSNATIONAL I Ltd,1
INFONET SERVICES CORP,1
"MIDWEST DIVISION - LRHC, LLC",1
Fraternity Community Bancorp Inc,1
PH VENTURES SAN JOSE,1
Beneficial Bancorp Inc.,1
Oilsands Quest Inc,1
TRAILER BRIDGE INC,1
Star Jets International Inc.,1
"UAP DISTRIBUTION, INC",1
"Sucampo Pharmaceuticals, Inc.",1
Standard AVB Financial Corp.,1
"LIFE TIME FITNESS, INC.",1
"EMI Holding, Inc.",1
BYLOG GROUP CORP.,1
Safe Pro Group Inc.,1
DATA RETURN CORP,1
Angel Pond Holdings Corp,1
Alaska Pacific Energy Corp,1
"MiddleBrook Pharmaceuticals, Inc.",1
"iHeartMedia, Inc.",1
LeGall Holdings Inc.,1
TOYOTA AUTO LEASE TRUST 1998 C,1
TEAM FINANCIAL CAPITAL TRUST I,1
"Brand Energy, Inc.",1
ROWAN COMPANIES Ltd,1
ONES West Africa LLC,1
NETCENTIVES INC,1
ART RENAISSANCE INC,1
"BOTS, Inc./PR",1
Silver Sky Capital LTD,1
TEMIR CORP.,1
"ReMedPar, Inc.",1
Niusule Bio-pharmaceutical Corp.,1
FUSE GROUP HOLDING INC.,1
ENRON INTERNATIONAL CPO L P,1
China Unistone Acquisition CORP,1
"MULESOFT, INC",1
LINBENCO INC,1
ENSCO Ltd,1
CISION LTD.,1
AHS LOUISIANA HOSPITALS INC,1
Austerlitz Acquisition Corp II,1
"Onshore GP, LLC",1
CELLNET DATA SYSTEMS INC,1
ICON HOLDINGS CORP,1
"GSP-2, INC.",1
INTERNATIONAL TECHNICAL SERVICES LLC,1
KERMIT COAL CO,1
"Location Based Technologies, Inc.",1
"Blackhawk USA, Inc.",1
"North China Horticulture, Inc.",1
"SUPERNUS PHARMACEUTICALS, INC.",1
"ACURA PHARMACEUTICALS, INC",1
"R-THREE TECHNOLOGIES, INC.",1
"Cloudtech Sensors, Inc",1
InterPrivate IV InfraTech Partners Inc.,1
UNIVERSAL GOLD MINING CORP.,1
FHT Future Technology Ltd,1
SOFTECH INC,1
ROMA FINANCIAL CORP,1
DB G10 Currency Harvest Master Fund,1
"US-LUJIA PHARMACEUTICAL INDUSTRY INTERNATIONAL, INC.",1
"CHINOOK THERAPEUTICS, INC.",1
GROWTEX INC,1
TELOS CORP,1
"D.G. Maren II, Inc.",1
"Rocket Companies, Inc.",1
FAIRPOINT CARRIER SERVICES INC,1
Clean Energy Special Situations Corp.,1
"TypTap Insurance Group, Inc.",1
American Petroleum Tankers Partners LP,1
HELIOS INC,1
Reverence Acquisition Corp.,1
"We Save Homes, Inc.",1
DLH Holdings Corp.,1
VIRGIN ISLANDS ALUMINA CORP LLC,1
CommunityOne Bancorp,1
Cormac Mining Inc.,1
INDIANA PSYCHIATRIC INSTITUTES INC,1
PROVIDENT LEASE RECEIVABLES CORP,1
WONDER INTERNATIONAL EDUCATION & INVESTMENT GROUP Corp,1
PLANETOUT INC,1
"Language Line Services Holdings, Inc.",1
